adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title
FALSE,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,6075,tt0106519,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Epic Productions', 'id': 1988}, {'name': 'Bregman/Baer Productions', 'id': 11393}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-10,36516012,144.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,He's got a good future if he can live past next week.,Carlito's Way
FALSE,"{'id': 150156, 'name': 'City Slickers Collection', 'poster_path': '/1xHwbqIfBQvxNCkdJwQ5vxFwI5H.jpg', 'backdrop_path': '/qv2Bcy963o42k65v0km97G1ceZ4.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,11310,tt0109439,en,City Slickers II: The Legend of Curly's Gold,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-10,0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,City Slickers II: The Legend of Curly's Gold
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,18658,tt0109443,en,Clean Slate,"Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-06,7355425,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Clean Slate
FALSE,,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,9350,tt0106582,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Canal+', 'id': 5358}, {'name': 'Carolco Pictures', 'id': 14723}, {'name': 'RCS Video', 'id': 23246}, {'name': 'Cliffhanger Productions', 'id': 45728}, {'name': 'Pioneer', 'id': 45729}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-28,255000211,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The height of adventure.,Cliffhanger
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",,9612,tt0106598,en,Coneheads,"With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France! As the odd ""Saturday Night Live"" characters settle into middle-class life in this feature-length comedy, a neighbor admires their daughter.","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-07-23,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Young ones! Parental units! We summon you!,Coneheads
FALSE,,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,2124,tt0109456,en,Color of Night,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-08-19,19726050,121.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",Color of Night
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,26261,tt0109480,en,Cops & Robbersons,"Hard-as-nails cop Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The Hitman is one thing, but can you survive the Robberson family.","[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-15,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Cops & Robbersons
FALSE,,0,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,19176,tt0109493,en,The Cowboy Way,"Two championship rodeo partners travel to New York to find their missing friend, Nacho Salazar who went missing there.","[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-03,0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Cowboy Way
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,49299,tt0106660,en,Dangerous Game,"A New York film director, working on his latest movie in Los Angeles, begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress.","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Maverick Picture Company', 'id': 36863}, {'name': 'Cecchi Gori Europa N.V.', 'id': 36864}, {'name': 'Eye Productions', 'id': 36865}, {'name': 'Pentamerica', 'id': 68062}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-19,0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,TURBULENCE REDEMPTION HOLLYWOOD,Dangerous Game
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,11566,tt0106673,en,Dave,"Bill Mitchell is the philandering and distant President of the United States. Dave Kovic is a sweet-natured and caring Temp Agency operator, who by a staggering coincidence looks exactly like the President. As such, when Mitchell wants to escape an official luncheon, the Secret Service hires Dave to stand in for him. Unfortunately, Mitchell suffers a severe stroke whilst having sex with one of his aides, and Dave finds himself stuck in the role indefinitely. The corrupt and manipulative Chief of Staff, Bob Alexander, plans to use Dave to elevate himself to the White House - but unfortunately, he doesn't count on Dave enjoying himself in office, using his luck to make the country a better place, and falling in love with the beautiful First Lady...","[{'name': 'Donner/Shuler-Donner Productions', 'id': 5739}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Northern Lights Entertainment', 'id': 8816}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-07,63000000,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In a country where anybody can become President, anybody just did.",Dave
FALSE,,6900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9571,tt0106677,en,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.","[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Productions', 'id': 6556}, {'name': 'The Criterion Collection', 'id': 10932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-24,7993039,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See it with a bud.,Dazed and Confused
FALSE,,57000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.warnerbros.com/demolition-man,9739,tt0106697,en,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, has escaped during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, John Spartan, who had also been cryogenically frozen when wrongfully accused of killing 30 innocent people while apprehending Phoenix.","[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-08,159055768,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,Demolition Man
FALSE,"{'id': 252313, 'name': 'The Endless Summer Collection', 'poster_path': '/zhG3P4ALlXxoFi0CGfcVsR3qmDL.jpg', 'backdrop_path': '/rbeqwDmy0yPMxBqA2ELvu08okcn.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}]",,24257,tt0109729,en,The Endless Summer 2,"Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the people and locales Bruce visited during the filming of Endless Summer (1966).",[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-03,0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Endless Summer 2
FALSE,,8000000,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,34444,tt0106834,en,Even Cowgirls Get the Blues,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' (John Hurt) sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty- ranch.","[{'name': 'Fine Line Features', 'id': 8}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-13,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Even Cowgirls Get the Blues
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,26141,tt0106873,en,Fatal Instinct,"A spoof of the late 80s and early 90s suspense thrillers and murder mysteries, including Basic Instinct, Sleeping With The Enemy, Cape Fear and others. A cop/attorney (yes he's both) is seduced by a woman while his wife is having an affair with a mechanic. Lots of other sublots and visual gags in the style of Naked Gun.","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-29,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'yi', 'name': ''}]",Released,"Sex, murder and revenge were never this funny.",Fatal Instinct
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,10997,tt0106332,zh,霸王别姬,"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled, ""Farewell My Concubine,"" that brings them fame and fortune. When Shitou marries Juxian, Doutzi becomes jealous, the beginnings of the acting duo's explosive breakup and tragic fall take root.","[{'name': 'Beijing Film Studio', 'id': 708}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Maverick Picture Company', 'id': 36863}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1993-09-16,0,171.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Farewell My Concubine
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,50463,tt0109783,en,The Favor,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.","[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Nelson Entertainment', 'id': 365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-29,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Women. Three Men. One Secret.,The Favor
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,10443,tt0106881,en,Fearless,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived.","[{'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-15,0,122.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some people are afraid of nothing.,Fearless
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,20239,tt0106880,en,Fear of a Black Hat,"Chronicling the controversial career of bad boys N.W.H. (Niggaz With Hats), this uproarious 'mockumentary' lampoons all of hardcore rap's hot-button issues. This underground laugh riot recounts the rise, fall and resurrection of a clueless bunch of would-be rappers, Ice Cold, Tone-Def &amp; Tasty Taste performing as N.W.H.",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-28,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The First Drive-By Comedy,Fear of a Black Hat
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,16297,tt0111732,en,With Honors,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.","[{'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-04-29,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you want a degree go to Harvard, If you want an education go to Simon Wilder.",With Honors
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,18551,tt0106926,en,Flesh and Bone,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Mirage', 'id': 19534}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-05,9488998,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil is patient,Flesh and Bone
